,0,1,2,3,4,5,6,7
0,52.46857983852593,57.34568801186054,78.25210942798417,79.0417990121368,62.72045250246676,72.53036812137955,69.37805032934392,60.371752318073064
1,68.29616650169672,54.01507601103072,59.40292895704761,80.25462077382902,56.29285776210761,74.00757533992758,66.51933877941589,71.18213005428163
2,50.24214258492706,71.43814804733647,75.27027170752996,86.62712789147666,60.17384132699836,64.96204260535816,62.51984108597726,55.383037007704765
3,65.11287319966593,55.99321131142074,59.83093841675104,77.55465590221384,70.83042083251496,64.30225345643079,63.16059954532133,63.233250408076636
4,80.07994533497607,60.51390245321028,52.96543332288854,56.553327637874865,73.56023660054369,74.98145193072722,60.58081006146518,55.22375620474648
5,76.7664840198105,64.22645286852263,66.96801394147887,67.1020346291018,66.91970165621979,65.8353932010899,74.91038995283779,52.969847316260456
6,64.16411432952623,70.79388923342697,78.35139226929383,51.49113656422136,61.5247919030559,68.53740365095126,64.87633123291947,66.16285145536219
7,69.35260396736173,67.08945484515249,58.48921396555253,60.355054956163656,81.2813614481016,61.1957330821127,53.21938239020392,78.22998840618497
8,79.55581193079458,52.099762320872536,59.78771625364851,69.65192808754173,75.05246130789234,55.31059760190978,56.19296905370744,78.80875787470319
9,50.5662486042598,61.40477001466431,68.59348640178884,53.59870003706396,63.29720404184458,74.67961509170249,66.13063313223924,79.17197440298851
