,0,1,2,3,4,5,6,7
0,5.564354957389633,26.826177142241928,110.38950948774215,115.02915558616151,46.27397713734996,85.8183964280068,73.50204527695472,35.54979608062817
1,71.69464710720509,11.467288412441851,33.96658438155606,117.64381350936961,25.724399857968663,95.40394027553951,63.1202758944258,83.04176092625346
2,89.52027396993361,80.30272463201567,94.84843422467932,142.401976686884,37.25719037607782,54.905202318544085,48.78372535956048,15.798933447874784
3,65.34017090684051,26.472927987042016,43.00188615342743,109.88415121737981,85.46407749972232,61.30941461201448,56.90186062092696,57.17528454511583
4,125.40653465113438,41.41012074203597,9.830382894889146,30.75817712747141,98.13811278739995,103.96955103360104,42.96732917830538,23.796454364464708
5,102.36859762784616,53.65885691818563,65.94473719971107,64.89044723175209,66.94594375289643,60.94141360595892,95.30178674439992,7.3919060712333176
6,57.93594300752139,83.7342256695532,113.13601604841062,5.490837171632922,45.45023586043199,74.1635994337869,59.40399200897957,65.77752885634658
7,74.12894526596719,65.65021598776946,30.27405484574257,40.39464045111058,124.13434416972295,44.03546380312162,11.62064162264502,107.63641426389681
8,115.32709659841143,4.875103407319001,35.80383154139734,77.13283855105117,96.68331209928022,20.81694172630676,24.193814914432267,111.0358474886027
9,5.251628010429153,46.373716646776295,76.14466868739468,16.061538203551333,57.12594555503539,98.94832573817595,67.03145323730071,118.63589767005605
