,0,1,2,3,4,5,6,7
0,64.37485004476932,17.87362421850573,115.20266609127647,118.33100370055743,43.25260554310883,88.14894901273097,73.12155266013191,30.952254354412705
1,70.37638238631673,4.248215716136617,30.591609417974396,126.43608016003294,17.013555090985708,99.25569169015704,63.75110894262579,86.47619201715084
2,75.13745956323554,81.5909935061478,96.60168691256017,150.1971082482435,28.090926776784414,50.44261778924947,40.763380656581134,6.121881892221068
3,64.55290044772977,19.599581429527557,38.36008231882159,120.26444434525263,90.89571070987299,60.336223647949694,53.941916786690875,54.99670245040041
4,135.3690963012464,40.52595484692953,2.9934280011679424,23.350355728374964,102.18175749506372,108.68553285345592,40.9747839450069,15.762593521930386
5,108.94303332012072,51.3687327151733,64.37554351852587,63.96987908467107,64.20664783989581,59.35413824044829,99.86916626179038,95.7005665877814
6,53.40926704694649,83.70561315017225,120.42653188941051,85.52372815758218,41.275774001741695,74.27302951860335,56.11919173100035,62.38427032974348
7,74.78162045150232,66.3168270520358,24.78812875192525,35.432560792519205,133.2245596774525,38.836918429679095,1.5629528616769688,116.97008896735207
8,122.08825533182987,44.9437020390378,29.698225892848107,77.65909401365839,100.85529320624006,10.52749372968945,15.896279271322003,117.95266029576808
9,62.90872709490995,40.78380426252237,75.68018153288435,4.085674457995688,51.3403417457694,105.38492490607565,64.31840894004509,126.42395028691753
