,0,1,2,3,4,5,6,7
0,44.22264865457795,52.989185643713924,56.721302252090936,61.02804152236943,66.04557334802512,72.76333264652546,60.3165633392597,62.29150192492977
1,60.715934017514414,46.00976811074636,51.02032854036759,64.24028922362896,54.350625669241744,63.08498055885233,71.96116724734487,64.64361057760028
2,48.502108319561266,61.411393995083515,60.93928096319504,65.15623970103701,58.00034840845319,58.55818767972385,63.63867488751812,61.32737197076311
3,56.12193188714051,51.00710070123428,59.72645664757631,83.75980863619746,64.72567683978356,48.44625777237284,54.87783560493837,54.597988703917444
4,70.4348720893617,48.37876860026377,51.748786187220915,58.08967654846072,60.22078247176957,59.06995440541145,67.21856191936125,54.87776996783561
5,63.23116946326105,62.3810551195136,59.97687972304643,63.201805095148394,53.14455737309722,61.26940272758003,65.138909334901,49.63017888521908
6,51.52114778361361,64.30977226860942,58.40082543006146,55.4190101585524,74.29696258688112,65.07612403459143,52.046558861825005,54.012335620334156
7,55.45026907270424,68.51028128240054,59.37076232260507,56.203947290458714,67.45215597166876,48.57269197293758,56.46126702802879,67.27021776765521
8,62.926244920622906,52.39357921970611,59.44701728041601,69.95255250531991,62.10352343236382,47.771804875327724,53.28009512895455,68.0696945157211
9,48.43499475561853,58.06221746240228,61.395688329774124,47.30788550304732,59.58275218726291,62.93523306702143,62.388791872497194,70.79090946297042
